player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,air_yards_share,wopr,wr_points_allowed,wr_rank_allowed
Jaylen Waddle,MIA,15,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",20.2,28.2,9,0.34615386,8,142.0,1,0.89772725,1.1476399,17.4,9.0
Jaylen Waddle,MIA,16,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",5.2,6.2,4,0.11111111,1,50.0,0,0.19327731,0.3019608,24.5,29.0
Jaylen Waddle,MIA,19,2023,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4.0,6.0,5,0.13157895,2,31.0,0,0.3017544,0.4085965,22.2,30.0
Dee Eskridge,SEA,8,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8",-0.5,-0.5,0,,0,0.0,0,,,21.8,28.0
Dee Eskridge,SEA,11,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8",0.0,0.0,1,0.02631579,0,0.0,0,0.05263158,0.07631579,,
Dee Eskridge,SEA,12,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8",1.0,1.0,0,,0,0.0,0,,,27.8,25.0
Dyami Brown,WAS,2,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",2.5,5.5,3,0.0882353,3,25.0,0,0.12804878,0.22198708,24.9,1.0
Dyami Brown,WAS,3,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.0,0.0,1,0.03448276,0,0.0,0,0.087804876,0.11318755,24.5,26.0
Dyami Brown,WAS,4,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",5.1,7.1,3,0.07692308,2,51.0,0,0.17857143,0.24038461,36.6,13.0
Dyami Brown,WAS,5,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",1.1,2.1,3,0.0625,1,11.0,0,0.122666664,0.17961666,25.5,5.0
Dyami Brown,WAS,6,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.0,0.0,1,0.04761905,0,0.0,0,0.16489361,0.18685411,22.6,10.0
Dyami Brown,WAS,8,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.0,0.0,0,,0,0.0,0,,,36.6,13.0
Dyami Brown,WAS,9,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",3.3,5.3,4,0.09090909,2,33.0,0,0.20263158,0.27820575,27.7,31.0
Dyami Brown,WAS,10,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",10.1,12.1,2,0.04761905,2,41.0,1,0.11940298,0.15501066,28.9,17.0
Dyami Brown,WAS,11,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.7,1.7,3,0.071428575,1,7.0,0,0.22779922,0.2666023,31.6,24.0
Dyami Brown,WAS,12,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.0,0.0,1,0.022727273,0,0.0,0,0.06534091,0.079829544,24.5,29.0
Dyami Brown,WAS,13,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.0,1.0,1,0.045454547,1,0.0,0,-0.0058479533,0.06408825,28.1,14.0
Dyami Brown,WAS,15,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.0,0.0,1,0.029411765,0,0.0,0,0.06916427,0.092532635,,
Dyami Brown,WAS,18,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.16,0.16,0,,0,0.0,0,,,24.5,29.0
Tylan Wallace,BAL,14,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e3ghtadqh39zhu0iieht",6.0,6.0,0,,0,0.0,0,,,25.1,23.0
Tylan Wallace,BAL,18,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e3ghtadqh39zhu0iieht",1.1,2.1,2,0.07692308,1,11.0,0,0.1503268,0.22061338,27.5,16.0
Ihmir Smith-Marsette,CAR,10,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",6.0,6.0,0,,0,0.0,0,,,22.5,21.0
Ihmir Smith-Marsette,CAR,12,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",1.4,2.4,1,0.041666668,1,14.0,0,0.0,0.0625,30.5,32.0
Ihmir Smith-Marsette,CAR,14,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",1.0,1.0,1,0.03125,0,0.0,0,0.023041476,0.06300403,25.4,18.0
Ihmir Smith-Marsette,CAR,15,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",3.2,5.2,2,0.08695652,2,1.0,0,-0.048387095,0.096563816,22.6,10.0
Ihmir Smith-Marsette,CAR,16,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",11.1,12.1,1,0.03125,1,18.0,0,0.02359882,0.063394174,27.1,12.0
Ihmir Smith-Marsette,CAR,17,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",1.2,4.2,3,0.09677419,3,12.0,0,0.004048583,0.1479953,29.3,7.0
Ihmir Smith-Marsette,CAR,18,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg",0.6,1.6,2,0.11111111,1,6.0,0,-0.00952381,0.16,30.8,2.0
Simi Fehoko,LAC,8,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcso2vvp9tgqjm30qmuq",6.9,7.9,2,0.05263158,1,9.0,1,0.10055866,0.14933842,25.5,5.0
Austin Trammell,LA,9,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spxcsfhejojjtk2ruqbw",0.6,1.6,1,0.037037037,1,6.0,0,0.02008032,0.06961178,27.1,12.0
Austin Trammell,LA,11,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spxcsfhejojjtk2ruqbw",2.3,5.3,6,0.20689656,3,23.0,0,0.13157895,0.40245008,28.9,17.0
Tutu Atwell,LA,1,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",11.9,17.9,8,0.21621622,6,119.0,0,0.30215827,0.5358351,28.9,17.0
Tutu Atwell,LA,2,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",8.2,15.2,9,0.17307693,7,77.0,0,0.3063063,0.4740298,27.8,25.0
Tutu Atwell,LA,3,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",13.2,17.2,9,0.28125,4,50.0,1,0.34810126,0.6655459,29.7,3.0
Tutu Atwell,LA,4,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",2.4,7.4,9,0.23076923,5,24.0,0,0.16286644,0.46016037,25.5,11.0
Tutu Atwell,LA,5,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",6.9,8.9,5,0.14705883,2,9.0,1,0.1904762,0.35392156,36.6,13.0
Tutu Atwell,LA,6,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",3.0,4.0,1,0.04761905,1,30.0,0,0.10497238,0.14490923,27.1,19.0
Tutu Atwell,LA,7,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",9.1,10.1,2,0.074074075,1,31.0,1,0.18348624,0.23955148,27.5,16.0
Tutu Atwell,LA,8,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",4.9,6.9,4,0.125,2,21.0,0,0.15609756,0.29676828,24.5,29.0
Tutu Atwell,LA,9,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",1.3,5.3,7,0.25925925,4,13.0,0,0.23694779,0.55475235,27.1,12.0
Tutu Atwell,LA,11,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",1.7,2.7,3,0.10344828,1,17.0,0,0.16447368,0.270304,28.9,17.0
Tutu Atwell,LA,12,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",7.6,10.6,3,0.09677419,3,76.0,0,0.36702126,0.40207618,27.1,19.0
Tutu Atwell,LA,13,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",0.9,1.9,2,0.05882353,1,9.0,0,0.125,0.1757353,21.8,28.0
Tutu Atwell,LA,14,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",0.0,0.0,1,0.025641026,0,0.0,0,0.05420054,0.07640192,25.1,23.0
Tutu Atwell,LA,18,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",2.3,4.3,4,0.17391305,2,7.0,0,0.11038961,0.3381423,27.8,25.0
Tutu Atwell,LA,19,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n",9.8,10.8,1,0.029411765,1,38.0,1,0.050314464,0.079337776,32.4,8.0
Ben Skowronek,LA,1,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",0.0,0.0,2,0.054054055,0,0.0,0,0.043165468,0.11129691,28.9,17.0
Ben Skowronek,LA,2,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",2.1,3.1,1,0.01923077,1,10.0,0,0.006006006,0.03305036,27.8,25.0
Ben Skowronek,LA,3,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",0.3,1.3,1,0.03125,1,3.0,0,-0.006329114,0.04244462,29.7,3.0
Ben Skowronek,LA,5,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",0.0,0.0,1,0.029411765,0,0.0,0,0.041666668,0.07328431,36.6,13.0
Ben Skowronek,LA,8,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",8.0,9.0,1,0.03125,1,20.0,1,0.07317073,0.098094516,24.5,29.0
Ben Skowronek,LA,9,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",-0.2,-0.2,0,,0,0.0,0,,,27.1,12.0
Ben Skowronek,LA,12,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",-0.1,0.9,1,0.032258064,1,-1.0,0,-0.005319149,0.044663694,27.1,19.0
Ben Skowronek,LA,13,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",1.2,3.2,3,0.0882353,2,12.0,0,0.106617644,0.2069853,21.8,28.0
Ben Skowronek,LA,18,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",2.2,4.2,2,0.08695652,2,22.0,0,0.084415585,0.1895257,27.8,25.0
Ben Skowronek,LA,19,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piiqiz29g3jukdwkihw3",0.5,1.5,1,0.029411765,1,5.0,0,0.012578616,0.052922677,32.4,8.0
Ja'Marr Chase,CIN,1,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",4.1,9.1,9,0.29032257,5,39.0,0,0.37711865,0.69946694,21.8,28.0
Ja'Marr Chase,CIN,2,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",3.1,8.1,8,0.20512821,5,31.0,0,0.17142858,0.4276923,25.1,23.0
Ja'Marr Chase,CIN,3,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",14.1,26.1,15,0.32608697,12,141.0,0,0.44375,0.79975545,,
Ja'Marr Chase,CIN,4,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",7.3,14.3,9,0.33333334,7,73.0,0,0.24603175,0.6722222,30.5,32.0
Ja'Marr Chase,CIN,5,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",37.2,52.2,19,0.4318182,15,192.0,3,0.5167785,1.0094723,27.1,19.0
Ja'Marr Chase,CIN,6,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",8.0,14.0,13,0.37142858,6,80.0,0,0.65841585,1.018034,28.9,17.0
Ja'Marr Chase,CIN,8,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",15.2,25.2,12,0.375,10,100.0,1,0.39779004,0.84095305,27.8,25.0
Ja'Marr Chase,CIN,9,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",4.1,8.1,8,0.1904762,4,41.0,0,0.3501805,0.53084064,24.5,26.0
Ja'Marr Chase,CIN,10,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",18.4,23.4,6,0.15384616,5,124.0,1,0.28323698,0.42903513,26.9,6.0
Ja'Marr Chase,CIN,11,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",7.2,9.2,7,0.22580644,2,12.0,1,0.3830645,0.60685486,25.1,23.0
Ja'Marr Chase,CIN,12,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",8.1,12.1,6,0.24,4,81.0,0,0.45454547,0.6781818,27.5,16.0
Ja'Marr Chase,CIN,13,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",20.62,31.62,12,0.3243243,11,149.0,1,0.45454547,0.8046683,29.3,7.0
Ja'Marr Chase,CIN,14,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",2.9,5.9,4,0.16,3,29.0,0,0.36448598,0.4951402,25.5,11.0
Ja'Marr Chase,CIN,15,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",6.4,10.4,4,0.1,4,64.0,0,0.16467066,0.26526946,30.8,22.0
Ja'Marr Chase,CIN,17,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",4.1,7.1,7,0.22580644,3,41.0,0,0.3375,0.5749597,22.2,30.0
Ja'Marr Chase,CIN,18,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",1.9,5.9,6,0.21428572,4,19.0,0,0.071428575,0.37142858,21.8,28.0
DeVonta Smith,PHI,1,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",10.7,17.7,10,0.33333334,7,47.0,1,0.34364262,0.7405498,27.7,31.0
DeVonta Smith,PHI,2,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",19.1,23.1,5,0.22727273,4,131.0,1,0.5942029,0.75685114,30.8,22.0
DeVonta Smith,PHI,3,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",2.8,6.8,5,0.14285715,4,28.0,0,0.18709677,0.34525347,30.8,2.0
DeVonta Smith,PHI,4,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",7.8,14.8,9,0.2647059,7,78.0,0,0.28846154,0.5989819,35.4,27.0
DeVonta Smith,PHI,5,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",0.6,1.6,5,0.14705883,1,6.0,0,0.13257575,0.31339127,,
DeVonta Smith,PHI,6,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",4.4,9.4,11,0.25581396,5,44.0,0,0.43258426,0.68652993,17.4,9.0
DeVonta Smith,PHI,7,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",4.9,8.9,5,0.16666667,4,49.0,0,0.24545455,0.42181817,28.1,14.0
DeVonta Smith,PHI,8,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",15.9,22.9,7,0.2,7,99.0,1,0.22592592,0.45814815,35.4,27.0
DeVonta Smith,PHI,9,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",11.1,14.1,3,0.14285715,3,51.0,1,0.2263158,0.37270677,24.5,29.0
DeVonta Smith,PHI,11,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",9.9,15.9,8,0.3809524,6,99.0,0,0.6530612,1.0285715,22.2,30.0
DeVonta Smith,PHI,12,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",16.6,23.6,8,0.2857143,7,106.0,1,0.6020408,0.85,24.5,26.0
DeVonta Smith,PHI,13,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",15.6,24.6,11,0.26190478,9,96.0,1,0.33110368,0.62462974,27.8,25.0
DeVonta Smith,PHI,14,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",5.3,10.3,10,0.35714287,5,73.0,0,0.45051193,0.85107267,24.5,29.0
DeVonta Smith,PHI,15,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",5.0,10.0,5,0.16666667,5,50.0,0,0.14576271,0.3520339,28.9,17.0
DeVonta Smith,PHI,16,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",13.9,17.9,5,0.1388889,4,79.0,1,0.17258883,0.32914552,31.6,24.0
DeVonta Smith,PHI,17,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",3.0,6.0,5,0.2173913,3,30.0,0,0.42222223,0.62164253,27.1,19.0
DeVonta Smith,PHI,19,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",14.8,22.8,12,0.375,8,148.0,0,0.62992126,1.0034449,30.8,2.0
Kadarius Toney,KC,1,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",0.0,1.0,5,0.13513513,1,1.0,0,0.11953353,0.28637618,32.4,8.0
Kadarius Toney,KC,2,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",3.8,8.8,5,0.125,5,35.0,0,-0.0072202166,0.18244585,29.3,7.0
Kadarius Toney,KC,3,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",-0.1,0.9,1,0.027027028,1,-1.0,0,-0.016064256,0.02929556,25.5,5.0
Kadarius Toney,KC,4,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",2.2,4.2,2,0.06896552,2,22.0,0,0.05050505,0.13880181,17.4,9.0
Kadarius Toney,KC,5,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",2.7,7.7,6,0.15384616,5,26.0,0,0.012605042,0.23959276,30.8,22.0
Kadarius Toney,KC,6,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",6.4,9.4,6,0.15384616,3,9.0,1,0.046242774,0.26313916,24.9,1.0
Kadarius Toney,KC,7,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",1.3,2.3,1,0.025,1,13.0,0,0.033846155,0.061192308,32.8,15.0
Kadarius Toney,KC,8,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",0.1,1.1,1,0.027027028,1,4.0,0,0.015503876,0.051393252,24.9,1.0
Kadarius Toney,KC,9,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",1.8,2.8,1,0.035714287,1,18.0,0,0.029239766,0.074039266,28.1,14.0
Kadarius Toney,KC,11,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",2.6,4.6,2,0.051282052,2,12.0,0,0.034582134,0.10113057,36.6,13.0
