player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,carries,rushing_yards,rushing_tds,targets,target_share,receptions,receiving_yards,receiving_tds,rb_points_allowed,rb_rank_allowed
Roschon Johnson,CHI,2,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",4.2,6.2,4,32.0,0,2,0.071428575,2,10.0,0,15.6,8.0
Roschon Johnson,CHI,3,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",4.9,6.9,8,38.0,0,2,0.1,2,11.0,0,17.8,30.0
Roschon Johnson,CHI,4,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",1.5,2.5,5,13.0,0,1,0.03125,1,2.0,0,24.7,25.0
Roschon Johnson,CHI,5,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",1.9,1.9,3,19.0,0,0,,0,0.0,0,23.4,2.0
Roschon Johnson,CHI,8,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",3.1,6.1,6,21.0,0,4,0.10810811,3,10.0,0,20.6,3.0
Roschon Johnson,CHI,9,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",1.5,2.5,2,6.0,0,1,0.03846154,1,9.0,0,16.5,23.0
Roschon Johnson,CHI,10,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",3.2,7.2,5,18.0,0,6,0.1875,4,14.0,0,23.7,29.0
Roschon Johnson,CHI,11,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",3.0,3.0,6,30.0,0,0,,0,0.0,0,14.0,4.0
Roschon Johnson,CHI,12,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",7.5,12.5,10,35.0,0,5,0.15625,5,40.0,0,17.1,6.0
Roschon Johnson,CHI,14,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",0.6,0.6,1,6.0,0,0,,0,0.0,0,14.0,4.0
Roschon Johnson,CHI,15,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",6.0,10.0,5,36.0,0,6,0.17142858,4,24.0,0,17.2,31.0
Roschon Johnson,CHI,16,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",5.3,8.3,9,37.0,0,3,0.13043478,3,16.0,0,25.7,18.0
Roschon Johnson,CHI,17,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",11.9,14.9,7,21.0,1,3,0.1,3,38.0,0,16.0,28.0
Roschon Johnson,CHI,18,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",2.0,2.0,5,20.0,0,0,,0,0.0,0,20.4,17.0
Tyjae Spears,TEN,1,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",2.8,3.8,3,27.0,0,4,0.121212125,1,1.0,0,16.5,23.0
Tyjae Spears,TEN,2,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",5.5,7.5,8,49.0,0,2,0.083333336,2,6.0,0,20.6,3.0
Tyjae Spears,TEN,3,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",0.9,4.9,4,6.0,0,4,0.16666667,4,3.0,0,17.2,31.0
Tyjae Spears,TEN,4,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",5.8,8.8,5,40.0,0,4,0.15384616,3,18.0,0,19.6,10.0
Tyjae Spears,TEN,5,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",12.9,16.9,7,34.0,1,5,0.14705883,4,35.0,0,23.7,21.0
Tyjae Spears,TEN,6,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",6.3,7.3,4,15.0,0,1,0.05,1,48.0,0,16.7,24.0
Tyjae Spears,TEN,8,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",3.6,6.6,3,27.0,0,4,0.15384616,3,9.0,0,16.0,28.0
Tyjae Spears,TEN,9,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",2.2,6.2,5,18.0,0,6,0.16216215,4,4.0,0,20.4,16.0
Tyjae Spears,TEN,10,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",6.0,10.0,5,18.0,0,5,0.12820514,4,42.0,0,15.6,8.0
Tyjae Spears,TEN,11,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",2.6,4.6,4,14.0,0,2,0.11764706,2,12.0,0,17.8,11.0
Tyjae Spears,TEN,12,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",0.7,1.7,2,6.0,0,3,0.11111111,1,1.0,0,23.7,29.0
Tyjae Spears,TEN,13,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",8.8,12.8,16,75.0,0,6,0.18181819,4,13.0,0,23.7,21.0
Tyjae Spears,TEN,14,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",11.8,17.8,7,29.0,0,8,0.22222222,6,89.0,0,17.7,13.0
Tyjae Spears,TEN,15,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",3.7,4.7,9,30.0,0,1,0.03846154,1,7.0,0,17.6,19.0
Tyjae Spears,TEN,16,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",6.7,11.7,9,40.0,0,6,0.24,5,27.0,0,23.8,12.0
Tyjae Spears,TEN,17,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",2.9,6.9,6,0.0,0,6,0.24,4,29.0,0,17.6,19.0
Tyjae Spears,TEN,18,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",18.6,21.6,3,25.0,1,3,0.115384616,3,41.0,1,17.8,11.0
De'Von Achane,MIA,2,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",0.9,1.9,1,5.0,0,1,0.03448276,1,4.0,0,17.8,15.0
De'Von Achane,MIA,3,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",47.3,51.3,18,203.0,2,4,0.14285715,4,30.0,2,24.7,25.0
De'Von Achane,MIA,4,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",24.0,27.0,8,101.0,2,5,0.14705883,3,19.0,0,18.6,27.0
De'Von Achane,MIA,5,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",20.5,21.5,11,151.0,1,1,0.035714287,1,14.0,0,21.8,5.0
De'Von Achane,MIA,11,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",0.5,1.5,1,1.0,0,1,0.027777778,1,4.0,0,20.8,20.0
De'Von Achane,MIA,13,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",22.3,25.3,17,73.0,2,4,0.16,3,30.0,0,23.4,2.0
De'Von Achane,MIA,14,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",7.1,12.1,7,47.0,0,9,0.27272728,5,24.0,0,17.2,9.0
De'Von Achane,MIA,15,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",6.2,9.2,9,32.0,0,3,0.115384616,3,30.0,0,22.8,32.0
De'Von Achane,MIA,16,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",3.1,4.1,7,24.0,0,3,0.083333336,1,7.0,0,17.3,26.0
De'Von Achane,MIA,17,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",19.7,23.7,14,107.0,0,5,0.1388889,4,30.0,1,16.7,24.0
De'Von Achane,MIA,18,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",12.1,13.1,10,56.0,1,1,0.037037037,1,5.0,0,18.6,27.0
De'Von Achane,MIA,19,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",3.0,6.0,6,9.0,0,6,0.15789473,3,21.0,0,17.8,30.0
Zach Evans,LA,6,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2hxbdi464do6jaxgpua",1.0,1.0,4,10.0,0,0,,0,0.0,0,25.7,18.0
Zach Evans,LA,11,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2hxbdi464do6jaxgpua",0.0,0.0,1,0.0,0,0,,0,0.0,0,23.8,12.0
Zach Evans,LA,12,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2hxbdi464do6jaxgpua",0.6,0.6,3,6.0,0,0,,0,0.0,0,25.7,18.0
Zach Evans,LA,18,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2hxbdi464do6jaxgpua",0.3,0.3,1,3.0,0,0,,0,0.0,0,16.2,14.0
Jahmyr Gibbs,DET,1,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",6.0,8.0,7,42.0,0,2,0.0625,2,18.0,0,17.8,30.0
Jahmyr Gibbs,DET,2,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",5.6,12.6,7,17.0,0,9,0.2647059,7,39.0,0,23.8,12.0
Jahmyr Gibbs,DET,3,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",8.2,9.2,17,80.0,0,2,0.06451613,1,2.0,0,16.0,28.0
Jahmyr Gibbs,DET,4,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",5.1,9.1,8,40.0,0,5,0.18518518,4,11.0,0,20.4,17.0
Jahmyr Gibbs,DET,7,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",18.6,27.6,11,68.0,1,10,0.20408164,9,58.0,0,16.7,24.0
Jahmyr Gibbs,DET,8,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",24.9,29.9,26,152.0,1,5,0.14705883,5,37.0,0,20.8,20.0
Jahmyr Gibbs,DET,10,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",23.2,26.2,14,77.0,2,5,0.15625,3,35.0,0,20.6,3.0
Jahmyr Gibbs,DET,11,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",15.5,21.5,8,36.0,1,6,0.1875,6,59.0,0,21.0,22.0
Jahmyr Gibbs,DET,12,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",7.3,11.3,11,54.0,0,8,0.1904762,4,19.0,0,20.4,17.0
Jahmyr Gibbs,DET,13,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",5.4,6.4,8,60.0,0,2,0.08,1,-6.0,0,16.5,23.0
Jahmyr Gibbs,DET,14,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",14.2,17.2,11,66.0,1,4,0.11764706,3,16.0,0,21.0,22.0
Jahmyr Gibbs,DET,15,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",22.8,24.8,11,100.0,1,2,0.0625,2,8.0,1,24.7,25.0
Jahmyr Gibbs,DET,16,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",20.0,24.0,15,80.0,2,7,0.17948718,4,20.0,0,17.1,6.0
Jahmyr Gibbs,DET,17,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",4.3,5.3,15,43.0,0,3,0.09375,1,0.0,0,17.3,26.0
Jahmyr Gibbs,DET,18,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",9.0,9.0,13,30.0,1,1,0.032258064,0,0.0,0,17.1,6.0
Jahmyr Gibbs,DET,19,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",12.8,16.8,8,25.0,1,4,0.15384616,4,43.0,0,,
Jahmyr Gibbs,DET,20,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",17.4,21.4,9,74.0,1,4,0.0952381,4,40.0,0,15.6,8.0
Jahmyr Gibbs,DET,21,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",9.6,12.6,12,45.0,1,6,0.15,3,11.0,0,16.2,14.0
Zach Charbonnet,SEA,1,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",1.1,1.1,3,11.0,0,0,,0,0.0,0,,
Zach Charbonnet,SEA,2,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",3.0,5.0,4,16.0,0,2,0.054054055,2,14.0,0,14.0,4.0
Zach Charbonnet,SEA,3,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",4.5,5.5,9,46.0,0,2,0.057142857,1,-1.0,0,23.7,29.0
Zach Charbonnet,SEA,4,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",4.0,5.0,5,31.0,0,3,0.115384616,1,9.0,0,21.8,5.0
Zach Charbonnet,SEA,6,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",1.9,3.9,2,5.0,0,2,0.054054055,2,14.0,0,19.6,10.0
Zach Charbonnet,SEA,8,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",6.4,8.4,5,53.0,0,2,0.055555556,2,11.0,0,17.2,31.0
Zach Charbonnet,SEA,9,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",1.3,2.3,4,8.0,0,1,0.04,1,5.0,0,16.7,24.0
Zach Charbonnet,SEA,10,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",6.2,10.2,6,44.0,0,5,0.11904762,4,18.0,0,23.4,2.0
Zach Charbonnet,SEA,11,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",6.9,12.9,15,47.0,0,6,0.15789473,6,22.0,0,,
Zach Charbonnet,SEA,12,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",5.8,9.8,14,47.0,0,4,0.14814815,4,11.0,0,16.2,14.0
Zach Charbonnet,SEA,13,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",15.9,16.9,19,60.0,1,2,0.05263158,1,39.0,0,17.3,26.0
Zach Charbonnet,SEA,14,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",4.8,5.8,9,44.0,0,1,0.032258064,1,4.0,0,16.2,14.0
Zach Charbonnet,SEA,15,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",1.6,1.6,4,16.0,0,1,0.03125,0,0.0,0,16.7,1.0
Zach Charbonnet,SEA,16,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",-0.4,0.6,2,0.0,0,2,0.055555556,1,-4.0,0,17.2,9.0
Zach Charbonnet,SEA,17,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",4.1,9.1,2,2.0,0,5,0.15151516,5,39.0,0,20.4,16.0
Zach Charbonnet,SEA,18,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",6.0,8.0,5,32.0,0,2,0.07692308,2,28.0,0,25.7,18.0
Cordarrelle Patterson,PIT,1,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",1.3,1.3,4,13.0,0,0,,0,0.0,0,17.8,5.0
Cordarrelle Patterson,PIT,2,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",0.3,0.3,2,3.0,0,0,,0,0.0,0,19.5,21.0
Cordarrelle Patterson,PIT,3,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",4.8,7.8,4,33.0,0,5,0.16129032,3,15.0,0,17.3,16.0
Cordarrelle Patterson,PIT,4,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",6.2,8.2,6,43.0,0,2,0.0625,2,19.0,0,21.6,11.0
Cordarrelle Patterson,PIT,10,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",1.4,1.4,3,14.0,0,0,,0,0.0,0,20.5,22.0
Cordarrelle Patterson,PIT,11,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",0.0,1.0,1,0.0,0,1,0.03125,1,0.0,0,17.5,3.0
Cordarrelle Patterson,PIT,12,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",-0.2,-0.2,1,-2.0,0,0,,0,0.0,0,16.8,4.0
Cordarrelle Patterson,PIT,13,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",5.3,8.3,3,16.0,0,3,0.083333336,3,37.0,0,20.2,18.0
Cordarrelle Patterson,PIT,14,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",-1.9,-0.9,4,3.0,0,1,0.041666668,1,-2.0,0,16.8,4.0
Cordarrelle Patterson,PIT,15,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",0.8,1.8,2,9.0,0,1,0.04761905,1,-1.0,0,14.4,24.0
Cordarrelle Patterson,PIT,16,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",7.2,8.2,0,0.0,0,1,0.03846154,1,12.0,1,17.5,3.0
Cordarrelle Patterson,PIT,17,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",0.2,0.2,1,2.0,0,0,,0,0.0,0,13.8,25.0
Cordarrelle Patterson,PIT,18,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",0.1,0.1,1,1.0,0,0,,0,0.0,0,20.2,18.0
Raheem Mostert,MIA,1,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",1.9,3.9,6,9.0,0,3,0.083333336,2,10.0,0,24.0,9.0
Raheem Mostert,MIA,5,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",9.8,11.8,19,80.0,0,2,0.06451613,2,18.0,0,22.6,13.0
Raheem Mostert,MIA,7,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",3.0,3.0,11,50.0,0,0,,0,0.0,0,21.6,11.0
Raheem Mostert,MIA,8,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",15.0,16.0,9,19.0,2,2,0.05263158,1,11.0,0,21.9,23.0
Raheem Mostert,MIA,9,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",6.8,8.8,10,56.0,0,2,0.074074075,2,32.0,0,23.6,19.0
Raheem Mostert,MIA,10,2024,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",3.4,5.4,0,0.0,0,3,0.10714286,2,34.0,0,,
Raheem Mostert,MIA,11,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",-0.2,-0.2,3,-2.0,0,0,,0,0.0,0,19.9,28.0
Raheem Mostert,MIA,12,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",0.2,1.2,2,5.0,0,1,0.025,1,-3.0,0,22.6,13.0
Raheem Mostert,MIA,13,2024,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",3.4,5.4,5,19.0,0,3,0.06521739,2,15.0,0,20.1,27.0
Raheem Mostert,MIA,15,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",2.1,5.1,6,8.0,0,3,0.07692308,3,13.0,0,17.4,10.0
Raheem Mostert,MIA,16,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",4.6,6.6,8,31.0,0,2,0.06451613,2,15.0,0,22.8,29.0
Raheem Mostert,MIA,17,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",1.9,3.9,6,3.0,0,2,0.083333336,2,16.0,0,16.8,4.0
Ameer Abdullah,LV,2,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",0.2,2.2,2,1.0,0,2,0.055555556,2,1.0,0,17.5,3.0
Ameer Abdullah,LV,3,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",1.3,3.3,0,0.0,0,2,0.051282052,2,13.0,0,27.5,15.0
Ameer Abdullah,LV,5,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",11.1,14.1,5,42.0,1,3,0.083333336,3,9.0,0,19.5,21.0
Ameer Abdullah,LV,6,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",1.8,4.8,4,24.0,0,5,0.13513513,3,14.0,0,18.4,20.0
Ameer Abdullah,LV,8,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",1.1,2.1,1,2.0,0,2,0.074074075,1,9.0,0,13.8,25.0
Ameer Abdullah,LV,9,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",2.6,5.6,4,12.0,0,3,0.09375,3,14.0,0,20.2,18.0
Ameer Abdullah,LV,11,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",7.7,10.7,1,1.0,0,3,0.07692308,3,16.0,1,19.4,32.0
Ameer Abdullah,LV,12,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",12.5,17.5,8,28.0,0,6,0.13043478,5,37.0,1,19.5,21.0
Ameer Abdullah,LV,13,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",5.3,7.3,10,39.0,0,2,0.05882353,2,14.0,0,13.8,25.0
Ameer Abdullah,LV,14,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",-0.2,0.8,1,1.0,0,2,0.057142857,1,-3.0,0,17.6,6.0
Ameer Abdullah,LV,15,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",12.6,19.6,3,8.0,0,7,0.20588236,7,58.0,1,17.8,5.0
Ameer Abdullah,LV,16,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",14.5,19.5,7,38.0,1,6,0.16216215,5,47.0,0,24.0,9.0
Ameer Abdullah,LV,17,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",14.7,17.7,20,115.0,0,4,0.114285715,3,32.0,0,22.9,8.0
Derrick Henry,BAL,1,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",10.6,10.6,13,46.0,1,2,0.05,0,0.0,0,13.8,25.0
Derrick Henry,BAL,2,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",15.6,16.6,18,84.0,1,1,0.032258064,1,12.0,0,19.9,28.0
Derrick Henry,BAL,3,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",29.4,30.4,25,151.0,2,1,0.06666667,1,23.0,0,22.1,7.0
Derrick Henry,BAL,4,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",32.9,35.9,24,199.0,1,3,0.16666667,3,10.0,1,23.6,19.0
Derrick Henry,BAL,5,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",15.6,16.6,15,92.0,1,1,0.024390243,1,4.0,0,20.2,18.0
Derrick Henry,BAL,6,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",25.2,25.2,24,132.0,2,0,,0,0.0,0,20.5,22.0
Derrick Henry,BAL,7,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",24.2,25.2,15,169.0,0,1,0.04761905,1,13.0,1,17.6,6.0
Derrick Henry,BAL,8,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",13.7,14.7,11,73.0,1,1,0.028571429,1,4.0,0,16.8,4.0
