player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,te_points_allowed,te_rank_allowed
Juwan Johnson,NO,15,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdsl9w3agc9uvjqpq1jy",9.8,11.8,2,0.071428575,2,38.0,1,8.3,22.0
Juwan Johnson,NO,16,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdsl9w3agc9uvjqpq1jy",10.8,14.8,7,0.175,4,48.0,1,,
Juwan Johnson,NO,17,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdsl9w3agc9uvjqpq1jy",15.0,23.0,12,0.3529412,8,90.0,1,12.4,25.0
Juwan Johnson,NO,18,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdsl9w3agc9uvjqpq1jy",4.0,7.0,3,0.12,3,40.0,0,10.5,4.0
Lawrence Cager,NYG,1,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnmmtwj9ibrttndyhpjo",1.7,3.7,2,0.06896552,2,17.0,0,8.0,29.0
Lawrence Cager,NYG,10,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnmmtwj9ibrttndyhpjo",7.0,8.0,2,0.07692308,1,10.0,1,8.0,29.0
Lawrence Cager,NYG,15,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnmmtwj9ibrttndyhpjo",0.9,1.9,1,0.029411765,1,9.0,0,9.5,17.0
Harrison Bryant,CLE,1,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",6.5,8.5,2,0.06896552,2,5.0,1,12.0,5.0
Harrison Bryant,CLE,2,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.0,0.0,2,0.05,0,0.0,0,9.7,11.0
Harrison Bryant,CLE,3,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.4,0.4,0,,0,0.0,0,7.0,1.0
Harrison Bryant,CLE,4,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.4,1.4,1,0.029411765,1,2.0,0,8.4,16.0
Harrison Bryant,CLE,6,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.0,0.0,1,0.030303031,0,0.0,0,8.3,14.0
Harrison Bryant,CLE,7,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.0,0.0,1,0.028571429,0,0.0,0,10.4,3.0
Harrison Bryant,CLE,8,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.0,0.0,1,0.033333335,0,0.0,0,9.5,10.0
Harrison Bryant,CLE,10,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.5,1.5,1,0.03125,1,3.0,0,8.4,16.0
Harrison Bryant,CLE,12,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",4.2,5.2,1,0.025641026,1,2.0,1,13.3,9.0
Harrison Bryant,CLE,13,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",10.9,15.9,5,0.12195122,5,49.0,1,,
Harrison Bryant,CLE,15,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.0,0.0,1,0.022727273,0,0.0,0,11.1,20.0
Harrison Bryant,CLE,16,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",0.6,1.6,1,0.023255814,1,6.0,0,11.0,15.0
Harrison Bryant,CLE,17,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",1.4,3.4,3,0.10344828,2,14.0,0,10.6,6.0
Harrison Bryant,CLE,19,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj",6.5,10.5,6,0.13953489,4,65.0,0,11.0,15.0
Colby Parkinson,SEA,1,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.8,1.8,2,0.083333336,1,8.0,0,,
Colby Parkinson,SEA,2,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",4.1,6.1,3,0.08108108,2,41.0,0,10.7,23.0
Colby Parkinson,SEA,3,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",3.8,6.8,4,0.114285715,3,38.0,0,8.7,24.0
Colby Parkinson,SEA,4,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.0,0.0,1,0.03846154,0,0.0,0,8.3,22.0
Colby Parkinson,SEA,6,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",1.9,4.9,5,0.13513513,3,19.0,0,12.0,5.0
Colby Parkinson,SEA,7,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",2.6,4.6,2,0.083333336,2,26.0,0,8.9,13.0
Colby Parkinson,SEA,9,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.6,1.6,1,0.04,1,6.0,0,8.4,16.0
Colby Parkinson,SEA,10,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.3,1.3,1,0.023809524,1,3.0,0,8.1,2.0
Colby Parkinson,SEA,12,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.9,1.9,1,0.037037037,1,9.0,0,8.3,14.0
Colby Parkinson,SEA,14,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",8.8,10.8,2,0.06451613,2,28.0,1,8.3,14.0
Colby Parkinson,SEA,15,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.6,1.6,1,0.03125,1,6.0,0,10.0,19.0
Colby Parkinson,SEA,16,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",7.7,10.7,4,0.11111111,3,17.0,1,7.0,1.0
Colby Parkinson,SEA,17,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",3.8,5.8,3,0.09090909,2,38.0,0,9.7,11.0
Colby Parkinson,SEA,18,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",0.8,3.8,4,0.15384616,3,8.0,0,8.9,13.0
Cole Kmet,CHI,1,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",4.4,9.4,7,0.19444445,5,44.0,0,10.2,21.0
Cole Kmet,CHI,2,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",3.8,7.8,6,0.21428572,4,38.0,0,12.4,25.0
Cole Kmet,CHI,3,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",2.2,4.2,2,0.1,2,22.0,0,7.8,32.0
Cole Kmet,CHI,4,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",20.6,27.6,9,0.28125,7,85.0,2,13.3,9.0
Cole Kmet,CHI,5,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",10.2,15.2,5,0.2,5,42.0,1,8.1,2.0
Cole Kmet,CHI,6,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",0.9,2.9,3,0.125,2,9.0,0,8.6,7.0
Cole Kmet,CHI,8,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",7.9,17.9,10,0.27027026,10,79.0,0,9.7,27.0
Cole Kmet,CHI,9,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",17.5,23.5,8,0.30769232,6,55.0,2,9.5,17.0
Cole Kmet,CHI,10,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",4.6,9.6,7,0.21875,5,45.0,0,8.7,24.0
Cole Kmet,CHI,11,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",2.0,5.0,4,0.18181819,3,20.0,0,10.7,23.0
Cole Kmet,CHI,12,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",4.3,11.3,7,0.21875,7,43.0,0,8.6,7.0
Cole Kmet,CHI,14,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",6.6,11.6,6,0.2,5,66.0,0,10.7,23.0
Cole Kmet,CHI,15,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",8.3,13.3,7,0.2,5,23.0,1,8.0,31.0
Cole Kmet,CHI,16,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",10.7,14.7,5,0.2173913,4,107.0,0,8.9,13.0
Cole Kmet,CHI,18,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",4.1,7.1,4,0.25,3,41.0,0,10.2,21.0
Josiah Deguara,GB,2,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppvzbuhwwaus50k2xyr2",0.5,2.5,2,0.08,2,5.0,0,10.5,4.0
Josiah Deguara,GB,4,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppvzbuhwwaus50k2xyr2",3.4,7.4,4,0.11764706,4,34.0,0,10.7,23.0
Josiah Deguara,GB,5,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppvzbuhwwaus50k2xyr2",1.9,2.9,1,0.03448276,1,19.0,0,8.9,18.0
Josiah Deguara,GB,9,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppvzbuhwwaus50k2xyr2",0.7,1.7,1,0.04,1,7.0,0,,
Adam Trautman,DEN,1,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",3.4,8.4,5,0.15625,5,34.0,0,8.9,18.0
Adam Trautman,DEN,2,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.0,0.0,1,0.037037037,0,0.0,0,8.1,2.0
Adam Trautman,DEN,3,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.0,0.0,2,0.055555556,0,0.0,0,9.9,30.0
Adam Trautman,DEN,4,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.0,0.0,1,0.03846154,0,0.0,0,11.1,20.0
Adam Trautman,DEN,5,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",8.6,12.6,5,0.18518518,4,26.0,1,10.6,6.0
Adam Trautman,DEN,6,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.4,1.4,2,0.09090909,1,4.0,0,7.8,32.0
Adam Trautman,DEN,7,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.5,1.5,2,0.083333336,1,5.0,0,10.2,21.0
Adam Trautman,DEN,10,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",1.5,3.5,2,0.06896552,2,15.0,0,8.1,26.0
Adam Trautman,DEN,11,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",3.3,5.3,2,0.0625,2,33.0,0,8.6,7.0
Adam Trautman,DEN,12,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",6.8,7.8,1,0.04761905,1,8.0,1,8.0,31.0
Adam Trautman,DEN,13,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.6,1.6,2,0.083333336,1,6.0,0,11.0,15.0
Adam Trautman,DEN,14,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",7.9,9.9,3,0.1,2,19.0,1,9.7,27.0
Adam Trautman,DEN,15,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",2.4,3.4,3,0.09375,1,24.0,0,10.7,23.0
Adam Trautman,DEN,16,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.0,0.0,1,0.028571429,0,0.0,0,7.6,12.0
Adam Trautman,DEN,17,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",0.9,1.9,2,0.06666667,1,9.0,0,9.7,27.0
Adam Trautman,DEN,18,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",2.1,3.1,1,0.03125,1,21.0,0,8.9,18.0
Albert Okwuegbunam,PHI,13,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noqvtfo4wlwq8lybmprg",0.0,0.0,1,0.023809524,0,0.0,0,8.3,14.0
Brycen Hopkins,LA,1,2023,SEA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agzychtsya1dteoz1khu",2.1,3.1,2,0.054054055,1,21.0,0,9.5,10.0
Brycen Hopkins,LA,4,2023,IND,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agzychtsya1dteoz1khu",0.5,1.5,1,0.025641026,1,5.0,0,10.4,3.0
Brycen Hopkins,LA,7,2023,PIT,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agzychtsya1dteoz1khu",0.5,1.5,1,0.037037037,1,5.0,0,9.7,11.0
Brycen Hopkins,LA,18,2023,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agzychtsya1dteoz1khu",4.7,6.7,3,0.13043478,2,47.0,0,8.3,14.0
Charlie Woerner,SF,12,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hllqdtlyjbs2gbdgn6lj",0.9,1.9,1,0.033333335,1,9.0,0,9.5,10.0
Charlie Woerner,SF,14,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hllqdtlyjbs2gbdgn6lj",0.3,1.3,1,0.037037037,1,3.0,0,9.5,10.0
Charlie Woerner,SF,18,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hllqdtlyjbs2gbdgn6lj",2.0,3.0,1,0.04,1,20.0,0,,
Stephen Sullivan,CAR,8,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",1.3,2.3,1,0.032258064,1,13.0,0,11.0,15.0
Stephen Sullivan,CAR,9,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",2.8,6.8,5,0.13513513,4,28.0,0,10.4,3.0
Stephen Sullivan,CAR,11,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",2.0,3.0,1,0.03846154,1,20.0,0,8.0,29.0
Stephen Sullivan,CAR,12,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",1.3,2.3,1,0.041666668,1,13.0,0,7.0,1.0
Stephen Sullivan,CAR,13,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",1.6,2.6,2,0.07692308,1,16.0,0,12.4,25.0
Stephen Sullivan,CAR,14,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",0.0,0.0,4,0.125,0,0.0,0,9.5,17.0
Stephen Sullivan,CAR,15,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",1.4,2.4,1,0.04347826,1,14.0,0,10.5,4.0
Stephen Sullivan,CAR,16,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",2.1,5.1,5,0.15625,3,21.0,0,10.2,21.0
Stephen Sullivan,CAR,17,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",0.0,0.0,2,0.06451613,0,0.0,0,10.9,28.0
Stephen Sullivan,CAR,18,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",0.0,0.0,2,0.11111111,0,0.0,0,12.4,25.0
Kenny Yeboah,NYJ,16,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjdw9hyw3jc7pmjf5nbv",0.0,0.0,1,0.022222223,0,0.0,0,8.1,2.0
Kenny Yeboah,NYJ,17,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjdw9hyw3jc7pmjf5nbv",2.8,4.8,3,0.06818182,2,28.0,0,8.0,31.0
Brevin Jordan,HOU,2,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",2.7,4.7,2,0.046511628,2,27.0,0,10.4,3.0
Brevin Jordan,HOU,3,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",7.3,9.3,2,0.06896552,2,13.0,1,10.9,28.0
Brevin Jordan,HOU,6,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",1.1,2.1,1,0.041666668,1,11.0,0,9.5,17.0
Brevin Jordan,HOU,12,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",0.9,1.9,2,0.055555556,1,9.0,0,10.9,28.0
Brevin Jordan,HOU,13,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",6.4,9.4,5,0.18518518,3,64.0,0,13.3,9.0
Brevin Jordan,HOU,14,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",3.5,6.5,3,0.11111111,3,35.0,0,10.6,6.0
Brevin Jordan,HOU,15,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",1.4,2.4,1,0.029411765,1,14.0,0,7.0,1.0
Brevin Jordan,HOU,16,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",2.7,4.7,3,0.0625,2,27.0,0,8.0,31.0
Brevin Jordan,HOU,17,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",7.9,9.9,2,0.06451613,2,19.0,1,7.0,1.0
Brevin Jordan,HOU,19,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",13.6,14.6,1,0.045454547,1,76.0,1,8.0,31.0
Brevin Jordan,HOU,20,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw6kge0me7ei8opbvfjq",0.0,0.0,1,0.032258064,0,0.0,0,8.4,16.0
Quintin Morris,BUF,6,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftrqrbuqecl9yhcqrcmw",7.5,8.5,1,0.03448276,1,15.0,1,8.3,22.0
Quintin Morris,BUF,11,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftrqrbuqecl9yhcqrcmw",1.1,2.1,2,0.06896552,1,11.0,0,10.6,6.0
John Bates,WAS,2,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",4.6,7.6,5,0.14705883,3,46.0,0,13.3,9.0
John Bates,WAS,3,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",1.2,3.2,2,0.06896552,2,12.0,0,8.1,26.0
John Bates,WAS,4,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",0.6,1.6,1,0.025641026,1,6.0,0,10.0,19.0
John Bates,WAS,5,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",1.9,3.9,2,0.041666668,2,19.0,0,11.1,20.0
John Bates,WAS,7,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",0.0,0.0,1,0.027777778,0,0.0,0,8.3,22.0
John Bates,WAS,8,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",1.7,2.7,1,0.019607844,1,17.0,0,10.0,19.0
John Bates,WAS,9,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",-0.5,0.5,2,0.045454547,1,-5.0,0,7.6,12.0
John Bates,WAS,10,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",2.1,5.1,3,0.071428575,3,21.0,0,9.5,10.0
John Bates,WAS,11,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",1.5,3.5,2,0.04761905,2,15.0,0,8.3,22.0
John Bates,WAS,13,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",0.0,0.0,1,0.045454547,0,0.0,0,9.9,30.0
John Bates,WAS,15,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",0.0,0.0,1,0.029411765,0,0.0,0,,
John Bates,WAS,16,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",1.4,4.4,5,0.15625,3,14.0,0,10.6,6.0
John Bates,WAS,17,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",0.6,1.6,1,0.03846154,1,6.0,0,8.3,14.0
John Bates,WAS,18,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",0.0,0.0,1,0.035714287,0,0.0,0,8.0,29.0
Noah Gray,KC,1,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",3.1,6.1,5,0.13513513,3,31.0,0,10.7,23.0
Noah Gray,KC,2,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",3.8,6.8,3,0.075,3,38.0,0,10.9,28.0
Noah Gray,KC,3,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",0.9,1.9,2,0.054054055,1,9.0,0,11.1,20.0
Noah Gray,KC,4,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",9.4,10.4,3,0.10344828,1,34.0,1,10.6,6.0
Noah Gray,KC,5,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",2.1,4.1,2,0.051282052,2,21.0,0,8.6,7.0
Noah Gray,KC,6,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",1.5,3.5,2,0.051282052,2,14.0,0,13.3,9.0
Noah Gray,KC,7,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",0.8,1.8,1,0.025,1,8.0,0,9.7,27.0
Noah Gray,KC,8,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",2.5,4.5,3,0.08108108,2,25.0,0,13.3,9.0
Noah Gray,KC,9,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",3.4,6.4,3,0.10714286,3,34.0,0,9.9,30.0
Noah Gray,KC,11,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",0.0,0.0,1,0.025641026,0,0.0,0,10.0,19.0
Noah Gray,KC,12,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",3.0,6.0,3,0.09375,3,30.0,0,8.9,18.0
Noah Gray,KC,13,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",6.2,7.2,1,0.033333335,1,2.0,1,10.2,21.0
Noah Gray,KC,15,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",3.7,5.7,2,0.057142857,2,37.0,0,7.6,12.0
Noah Gray,KC,16,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",0.5,1.5,3,0.07317073,1,5.0,0,8.9,18.0
Noah Gray,KC,17,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",1.7,4.7,4,0.14285715,3,17.0,0,12.0,5.0
Noah Gray,KC,18,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",0.0,0.0,3,0.10344828,0,0.0,0,9.7,27.0
Noah Gray,KC,19,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",2.0,3.0,1,0.029411765,1,20.0,0,9.9,30.0
Noah Gray,KC,20,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",1.6,4.6,3,0.14285715,3,16.0,0,8.1,26.0
Noah Gray,KC,21,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",0.8,2.8,5,0.1388889,2,8.0,0,8.4,16.0
Noah Gray,KC,22,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erihh0eiq4m76k2ejvax",2.2,4.2,2,0.04761905,2,22.0,0,8.3,14.0
Jack Stoll,PHI,3,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfzlbe9pmziykcmgaoj3",0.6,1.6,2,0.057142857,1,6.0,0,12.4,25.0
Jack Stoll,PHI,5,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfzlbe9pmziykcmgaoj3",0.4,1.4,1,0.029411765,1,4.0,0,,
